Plot-Time     ,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24
4.23887,11.8213,12.1761,11.4687,11.2307,12.4154,12.7643,10.8782,11.3468,12.2959,12.1504,12.3896,12.1486,10.9584,11.3943,10.5226,10.0816,11.8344,11.5078,10.4102,11.2883,10.6286,11.3734,11.8134,10.5022
4.25101,11.7891,12.143,11.4375,11.2002,12.3817,12.7295,10.8486,11.3159,12.2624,12.1173,12.3559,12.1156,10.9279,11.3625,10.4933,10.0535,11.8014,11.4757,10.3811,11.2568,10.5989,11.3417,11.7805,10.4729
4.26316,11.7571,12.1099,11.4064,11.1697,12.348,12.6949,10.8191,11.2851,12.2291,12.0844,12.3223,12.0826,10.8974,11.3308,10.464,10.0254,11.7685,11.4437,10.3522,11.2254,10.5694,11.3101,11.7476,10.4437
4.2753,11.7251,12.077,11.3754,11.1393,12.3144,12.6603,10.7897,11.2544,12.1958,12.0515,12.2888,12.0497,10.867,11.2992,10.4348,9.99747,11.7357,11.4118,10.3233,11.1941,10.5399,11.2785,11.7149,10.4145
4.28745,11.6931,12.0441,11.3444,11.109,12.2809,12.6259,10.7603,11.2238,12.1626,12.0186,12.2553,12.0169,10.8367,11.2677,10.4057,9.96958,11.7029,11.38,10.2945,11.1629,10.5105,11.2471,11.6822,10.3855
4.2996,11.6613,12.0113,11.3135,11.0787,12.2474,12.5915,10.731,11.1932,12.1294,11.9859,12.2219,11.9841,10.8065,11.2362,10.3767,9.94178,11.6703,11.3482,10.2658,11.1318,10.4812,11.2157,11.6496,10.3565
4.31174,11.6295,11.9786,11.2827,11.0485,12.214,12.5572,10.7018,11.1627,12.0964,11.9532,12.1886,11.9515,10.7763,11.2049,10.3478,9.91405,11.6377,11.3166,10.2372,11.1007,10.452,11.1844,11.6171,10.3276
4.32389,11.5978,11.9459,11.2519,11.0184,12.1807,12.5229,10.6726,11.1323,12.0634,11.9206,12.1554,11.9189,10.7463,11.1736,10.3189,9.8864,11.6053,11.285,10.2086,11.0698,10.4228,11.1532,11.5847,10.2988
4.33603,11.5662,11.9133,11.2213,10.9884,12.1475,12.4888,10.6435,11.1019,12.0305,11.8881,12.1222,11.8864,10.7163,11.1425,10.2901,9.85882,11.5729,11.2536,10.1801,11.0389,10.3937,11.1221,11.5524,10.2701
4.34818,11.5346,11.8808,11.1906,10.9584,12.1144,12.4547,10.6145,11.0716,11.9977,11.8557,12.0892,11.854,10.6864,11.1114,10.2614,9.83132,11.5406,11.2222,10.1517,11.0081,10.3647,11.0911,11.5202,10.2415
4.36032,11.5032,11.8484,11.1601,10.9285,12.0813,12.4207,10.5855,11.0414,11.965,11.8233,12.0562,11.8216,10.6566,11.0804,10.2328,9.8039,11.5084,11.1909,10.1234,10.9774,10.3358,11.0602,11.488,10.2129
4.37247,11.4718,11.8161,11.1297,10.8986,12.0484,12.3868,10.5566,11.0113,11.9323,11.7911,12.0233,11.7893,10.6269,11.0495,10.2043,9.77656,11.4763,11.1597,10.0952,10.9468,10.307,11.0293,11.456,10.1844
4.38462,11.4404,11.7838,11.0993,10.8689,12.0155,12.353,10.5278,10.9812,11.8997,11.7589,11.9904,11.7571,10.5972,11.0187,10.1758,9.74929,11.4443,11.1285,10.067,10.9162,10.2783,10.9985,11.424,10.156
4.39676,11.4092,11.7516,11.0689,10.8392,11.9827,12.3193,10.499,10.9512,11.8672,11.7267,11.9577,11.725,10.5677,10.988,10.1474,9.7221,11.4124,11.0975,10.039,10.8858,10.2496,10.9679,11.3922,10.1277
4.40891,11.378,11.7195,11.0387,10.8096,11.9499,12.2856,10.4704,10.9213,11.8348,11.6947,11.925,11.693,10.5382,10.9573,10.1191,9.69498,11.3806,11.0665,10.011,10.8554,10.221,10.9373,11.3604,10.0994
4.42105,11.3469,11.6875,11.0085,10.78,11.9173,12.252,10.4417,10.8914,11.8025,11.6627,11.8924,11.661,10.5088,10.9267,10.0909,9.66794,11.3488,11.0357,9.98303,10.8252,10.1925,10.9068,11.3287,10.0712
4.4332,11.3159,11.6555,10.9784,10.7506,11.8847,12.2185,10.4132,10.8617,11.7702,11.6308,11.8599,11.6291,10.4795,10.8963,10.0627,9.64097,11.3172,11.0049,9.95519,10.795,10.1641,10.8763,11.2971,10.0432
4.44534,11.2849,11.6236,10.9484,10.7212,11.8522,12.1851,10.3847,10.832,11.738,11.599,11.8274,11.5973,10.4503,10.8659,10.0347,9.61408,11.2856,10.9742,9.92742,10.7648,10.1357,10.846,11.2656,10.0151
4.45749,11.2541,11.5918,10.9185,10.6918,11.8197,12.1518,10.3563,10.8023,11.7059,11.5673,11.7951,11.5656,10.4211,10.8356,10.0067,9.58726,11.2541,10.9436,9.89973,10.7348,10.1074,10.8158,11.2342,9.98721
4.46964,11.2233,11.5601,10.8886,10.6626,11.7874,12.1185,10.328,10.7728,11.6739,11.5356,11.7628,11.5339,10.3921,10.8053,9.97877,9.56052,11.2227,10.9131,9.87212,10.7049,10.0793,10.7856,11.2029,9.95935
4.48178,11.1925,11.5285,10.8588,10.6334,11.7551,12.0853,10.2997,10.7433,11.6419,11.504,11.7306,11.5023,10.3631,10.7752,9.95094,9.53386,11.1914,10.8826,9.84458,10.675,10.0511,10.7555,11.1716,9.93157
4.49393,11.1619,11.4969,10.8291,10.6043,11.723,12.0522,10.2715,10.7139,11.61,11.4725,11.6985,11.4708,10.3342,10.7451,9.92318,9.50726,11.1602,10.8523,9.81712,10.6452,10.0231,10.7255,11.1404,9.90387
4.50607,11.1313,11.4654,10.7994,10.5752,11.6908,12.0192,10.2434,10.6845,11.5782,11.4411,11.6664,11.4394,10.3053,10.7152,9.89551,9.48074,11.1291,10.822,9.78974,10.6156,9.99515,10.6956,11.1094,9.87624
4.51822,11.1008,11.434,10.7698,10.5463,11.6588,11.9863,10.2153,10.6552,11.5465,11.4097,11.6344,11.408,10.2766,10.6853,9.8679,9.4543,11.0981,10.7918,9.76243,10.5859,9.96727,10.6658,11.0784,9.8487
4.53036,11.0704,11.4027,10.7403,10.5173,11.6269,11.9534,10.1873,10.626,11.5149,11.3785,11.6026,11.3768,10.2479,10.6555,9.84038,9.42793,11.0671,10.7617,9.7352,10.5564,9.93946,10.636,11.0475,9.82122
4.54251,11.0401,11.3714,10.7109,10.4885,11.595,11.9207,10.1594,10.5969,11.4833,11.3473,11.5707,11.3456,10.2193,10.6258,9.81293,9.40163,11.0362,10.7317,9.70805,10.527,9.91174,10.6063,11.0167,9.79383
4.55466,11.0098,11.3402,10.6815,10.4598,11.5632,11.888,10.1315,10.5678,11.4518,11.3161,11.539,11.3145,10.1908,10.5961,9.78556,9.37541,11.0054,10.7018,9.68097,10.4976,9.88409,10.5767,10.9859,9.76651
4.5668,10.9796,11.3091,10.6522,10.4311,11.5315,11.8554,10.1037,10.5389,11.4204,11.2851,11.5074,11.2834,10.1624,10.5666,9.75826,9.34925,10.9747,10.6719,9.65396,10.4683,9.85652,10.5472,10.9553,9.73927
4.57895,10.9495,11.2781,10.623,10.4025,11.4998,11.8229,10.076,10.5099,11.3891,11.2541,11.4758,11.2525,10.1341,10.5371,9.73104,9.32318,10.9441,10.6421,9.62703,10.4391,9.82903,10.5178,10.9247,9.7121
4.59109,10.9194,11.2471,10.5938,10.3739,11.4683,11.7904,10.0484,10.4811,11.3578,11.2232,11.4443,11.2216,10.1058,10.5077,9.7039,9.29717,10.9136,10.6124,9.60018,10.41,9.80161,10.4885,10.8943,9.68501
4.60324,10.8894,11.2163,10.5647,10.3454,11.4368,11.758,10.0208,10.4523,11.3266,11.1924,11.4129,11.1908,10.0776,10.4784,9.67683,9.27124,10.8832,10.5828,9.5734,10.381,9.77427,10.4592,10.8639,9.658
4.61538,10.8595,11.1855,10.5357,10.317,11.4054,11.7258,9.99328,10.4236,11.2955,11.1617,11.3815,11.16,10.0495,10.4492,9.64984,9.24538,10.8528,10.5533,9.5467,10.352,9.74701,10.4301,10.8336,9.63106
4.62753,10.8297,11.1548,10.5068,10.2887,11.3741,11.6936,9.96584,10.395,11.2645,11.131,11.3503,11.1294,10.0215,10.42,9.62292,9.21959,10.8225,10.5239,9.52007,10.3231,9.71982,10.401,10.8033,9.60419
4.63968,10.8,11.1241,10.4779,10.2604,11.3429,11.6614,9.93846,10.3665,11.2336,11.1005,11.3191,11.0988,9.99352,10.3909,9.59608,9.19387,10.7923,10.4945,9.49351,10.2943,9.69271,10.3719,10.7732,9.5774
4.65182,10.7703,11.0936,10.4492,10.2322,11.3117,11.6294,9.91116,10.338,11.2027,11.0699,11.288,11.0683,9.96564,10.362,9.56931,9.16822,10.7622,10.4653,9.46703,10.2656,9.66567,10.343,10.7432,9.55069
4.66397,10.7407,11.0631,10.4204,10.2041,11.2806,11.5974,9.88392,10.3096,11.1719,11.0395,11.257,11.0379,9.93784,10.3331,9.54262,9.14265,10.7322,10.4361,9.44062,10.237,9.63871,10.3142,10.7132,9.52405
4.67611,10.7112,11.0327,10.3918,10.1761,11.2496,11.5655,9.85675,10.2812,11.1412,11.0092,11.226,11.0075,9.91012,10.3042,9.516,9.11715,10.7023,10.407,9.41429,10.2084,9.61182,10.2854,10.6833,9.49748
4.68826,10.6817,11.0023,10.3632,10.1481,11.2187,11.5337,9.82965,10.253,11.1106,10.9789,11.1951,10.9773,9.88248,10.2755,9.48946,9.09172,10.6724,10.3779,9.38803,10.18,9.58501,10.2567,10.6535,9.47099
4.7004,10.6524,10.9721,10.3347,10.1202,11.1878,11.502,9.80262,10.2248,11.08,10.9487,11.1644,10.9471,9.85491,10.2468,9.46299,9.06635,10.6427,10.349,9.36184,10.1516,9.55827,10.2281,10.6238,9.44457
4.71255,10.6231,10.9419,10.3063,10.0923,11.157,11.4704,9.77566,10.1966,11.0496,10.9186,11.1336,10.9169,9.82742,10.2182,9.43659,9.04106,10.613,10.3201,9.33573,10.1232,9.53161,10.1996,10.5942,9.41822
4.7247,10.5938,10.9118,10.2779,10.0646,11.1263,11.4388,9.74876,10.1686,11.0192,10.8885,11.103,10.8869,9.80001,10.1897,9.41027,9.01585,10.5834,10.2913,9.30969,10.095,9.50502,10.1711,10.5646,9.39195
4.73684,10.5647,10.8817,10.2497,10.0369,11.0957,11.4073,9.72194,10.1406,10.9888,10.8586,11.0724,10.8569,9.77267,10.1613,9.38402,8.9907,10.5539,10.2626,9.28372,10.0668,9.47851,10.1427,10.5351,9.36575
4.74899,10.5356,10.8518,10.2214,10.0093,11.0652,11.3759,9.69518,10.1127,10.9586,10.8287,11.042,10.8271,9.74541,10.133,9.35784,8.96562,10.5244,10.234,9.25782,10.0388,9.45207,10.1144,10.5058,9.33963
4.76113,10.5066,10.8219,10.1933,9.98169,11.0347,11.3446,9.66849,10.0848,10.9284,10.7989,11.0116,10.7972,9.71823,10.1047,9.33174,8.94061,10.4951,10.2054,9.232,10.0108,9.4257,10.0862,10.4764,9.31357
4.77328,10.4777,10.7921,10.1652,9.95421,11.0043,11.3134,9.64187,10.0571,10.8983,10.7691,10.9812,10.7675,9.69112,10.0765,9.30571,8.91567,10.4658,10.177,9.20624,9.98284,9.39941,10.0581,10.4472,9.28759
4.78543,10.4488,10.7624,10.1372,9.92679,10.974,11.2822,9.61531,10.0294,10.8683,10.7394,10.951,10.7378,9.66408,10.0484,9.27975,8.8908,10.4366,10.1486,9.18056,9.95499,9.37319,10.03,10.4181,9.26169
4.79757,10.42,10.7327,10.1093,9.89945,10.9438,11.2511,9.58883,10.0017,10.8384,10.7099,10.9208,10.7083,9.63713,10.0204,9.25387,8.866,10.4075,10.1203,9.15495,9.92722,9.34704,10.0021,10.389,9.23585
4.80972,10.3913,10.7032,10.0815,9.87217,10.9136,11.2201,9.56241,9.97418,10.8085,10.6803,10.8907,10.6788,9.61024,9.99243,9.22805,8.84127,10.3784,10.092,9.12942,9.89953,9.32097,9.97416,10.36,9.21009
4.82186,10.3627,10.6737,10.0537,9.84497,10.8836,11.1892,9.53606,9.94669,10.7787,10.6509,10.8607,10.6493,9.58344,9.96456,9.20231,8.8166,10.3495,10.0639,9.10395,9.87192,9.29497,9.94634,10.3311,9.1844
4.83401,10.3341,10.6443,10.026,9.81783,10.8536,11.1584,9.50977,9.91928,10.749,10.6215,10.8308,10.62,9.5567,9.93676,9.17664,8.79201,10.3206,10.0358,9.07856,9.84438,9.26904,9.91859,10.3023,9.15878
4.84615,10.3056,10.6149,9.99834,9.79077,10.8237,11.1276,9.48356,9.89193,10.7194,10.5923,10.8009,10.5907,9.53005,9.90905,9.15104,8.76748,10.2918,10.0078,9.05323,9.81692,9.24319,9.89093,10.2736,9.13323
4.8583,10.2772,10.5856,9.97077,9.76377,10.7938,11.0969,9.45741,9.86466,10.6898,10.5631,10.7711,10.5615,9.50346,9.8814,9.12552,8.74303,10.2631,9.97991,9.02798,9.78953,9.2174,9.86334,10.2449,9.10775
4.87045,10.2489,10.5564,9.94327,9.73684,10.764,11.0663,9.43133,9.83745,10.6603,10.5339,10.7414,10.5323,9.47695,9.85384,9.10006,8.71864,10.2345,9.95207,9.00279,9.76223,9.19169,9.83582,10.2163,9.08235
4.88259,10.2206,10.5273,9.91585,9.70998,10.7344,11.0358,9.40532,9.81032,10.6309,10.5049,10.7118,10.5033,9.45052,9.82635,9.07468,8.69432,10.2059,9.92431,8.97768,9.73499,9.16605,9.80839,10.1878,9.05701
4.89474,10.1924,10.4983,9.88849,9.6832,10.7047,11.0054,9.37937,9.78325,10.6016,10.4759,10.6822,10.4743,9.42415,9.79894,9.04936,8.67006,10.1775,9.89663,8.95264,9.70784,9.14048,9.78102,10.1594,9.03175
4.90688,10.1643,10.4693,9.86121,9.65648,10.6752,10.975,9.35349,9.75626,10.5724,10.447,10.6528,10.4454,9.39786,9.77161,9.02412,8.64588,10.1491,9.86902,8.92766,9.68076,9.11498,9.75374,10.1311,9.00655
4.91903,10.1362,10.4404,9.834,9.62983,10.6457,10.9447,9.32768,9.72933,10.5432,10.4181,10.6234,10.4166,9.37165,9.74435,8.99895,8.62176,10.1208,9.84149,8.90276,9.65375,9.08956,9.72653,10.1028,8.98143
4.93117,10.1082,10.4116,9.80685,9.60325,10.6164,10.9145,9.30193,9.70248,10.5141,10.3894,10.594,10.3878,9.34551,9.71717,8.97384,8.59771,10.0925,9.81404,8.87792,9.62682,9.0642,9.6994,10.0746,8.95637
4.94332,10.0803,10.3829,9.77978,9.57674,10.5871,10.8844,9.27626,9.67569,10.4851,10.3607,10.5648,10.3591,9.31944,9.69006,8.94881,8.57373,10.0644,9.78666,8.85316,9.59997,9.03892,9.67234,10.0465,8.93139
4.95547,10.0525,10.3542,9.75278,9.5503,10.5578,10.8543,9.25064,9.64898,10.4561,10.3321,10.5356,10.3305,9.29344,9.66303,8.92385,8.54981,10.0363,9.75936,8.82846,9.57319,9.0137,9.64536,10.0185,8.90648
4.96761,10.0247,10.3256,9.72585,9.52392,10.5287,10.8243,9.2251,9.62233,10.4272,10.3035,10.5065,10.302,9.26752,9.63608,8.89895,8.52596,10.0083,9.73214,8.80384,9.54649,8.98856,9.61846,9.99057,8.88163
4.97976,9.99705,10.2971,9.69899,9.49762,10.4996,10.7944,9.19962,9.59575,10.3984,10.2751,10.4775,10.2735,9.24166,9.6092,8.87413,8.50218,9.9804,9.70499,8.77928,9.51986,8.96348,9.59162,9.9627,8.85685
4.9919,9.96944,10.2686,9.6722,9.47138,10.4706,10.7646,9.17421,9.56925,10.3697,10.2467,10.4486,10.2452,9.21588,9.58239,8.84937,8.47846,9.95256,9.67791,8.75479,9.4933,8.93848,9.56487,9.93491,8.83215
5.00405,9.9419,10.2403,9.64547,9.44521,10.4417,10.7349,9.14886,9.54281,10.3411,10.2184,10.4197,10.2168,9.19018,9.55566,8.82469,8.45481,9.92479,9.65092,8.73037,9.46682,8.91355,9.53819,9.9072,8.80751
5.01619,9.91442,10.212,9.61882,9.41912,10.4128,10.7052,9.12358,9.51644,10.3125,10.1901,10.3909,10.1886,9.16454,9.529,8.80007,8.43122,9.89711,9.624,8.70601,9.44041,8.88868,9.51158,9.87956,8.78294
5.02834,9.88702,10.1838,9.59224,9.39308,10.384,10.6756,9.09837,9.49014,10.284,10.162,10.3622,10.1604,9.13897,9.50242,8.77552,8.40771,9.8695,9.59715,8.68173,9.41407,8.86389,9.48505,9.852,8.75844
5.04049,9.8597,10.1556,9.56573,9.36712,10.3553,10.6461,9.07322,9.46391,10.2556,10.1339,10.3335,10.1324,9.11348,9.47591,8.75104,8.38425,9.84197,9.57038,8.65751,9.38781,8.83916,9.45859,9.82452,8.73401
5.05263,9.83244,10.1275,9.53929,9.34123,10.3267,10.6167,9.04814,9.43774,10.2272,10.1059,10.305,10.1043,9.08806,9.44948,8.72663,8.36086,9.81451,9.54368,8.63336,9.36163,8.8145,9.4322,9.79711,8.70965
5.06478,9.80526,10.0995,9.51291,9.3154,10.2982,10.5873,9.02313,9.41165,10.1989,10.0779,10.2765,10.0764,9.06271,9.42312,8.70229,8.33754,9.78713,9.51706,8.60927,9.33551,8.78991,9.40589,9.76978,8.68535
5.07692,9.77814,10.0716,9.48661,9.28964,10.2697,10.5581,8.99818,9.38563,10.1707,10.0501,10.248,10.0485,9.03743,9.39683,8.67801,8.31428,9.75983,9.49051,8.58526,9.30947,8.76539,9.37965,9.74253,8.66112
5.08907,9.7511,10.0437,9.46037,9.26395,10.2413,10.5289,8.97329,9.35967,10.1426,10.0223,10.2197,10.0208,9.01222,9.37062,8.65381,8.29109,9.73261,9.46404,8.56131,9.2835,8.74094,9.35349,9.71535,8.63696
5.10121,9.72413,10.016,9.43421,9.23833,10.213,10.4997,8.94847,9.33378,10.1146,9.99454,10.1914,9.99303,8.98708,9.34448,8.62967,8.26796,9.70546,9.43764,8.53743,9.2576,8.71656,9.3274,9.68825,8.61287
5.11336,9.69723,9.98826,9.40811,9.21277,10.1847,10.4707,8.92372,9.30796,10.0866,9.96689,10.1632,9.96538,8.96201,9.31842,8.60559,8.2449,9.67838,9.41131,8.51361,9.23178,8.69224,9.30138,9.66122,8.58884
5.12551,9.6704,9.96063,9.38208,9.18728,10.1565,10.4417,8.89903,9.28221,10.0587,9.93931,10.1351,9.93781,8.93701,9.29242,8.58159,8.2219,9.65138,9.38506,8.48986,9.20603,8.668,9.27543,9.63427,8.56488
5.13765,9.64364,9.93306,9.35612,9.16186,10.1284,10.4128,8.87441,9.25652,10.0308,9.9118,10.1071,9.91031,8.91208,9.2665,8.55765,8.19896,9.62446,9.35887,8.46618,9.18035,8.64382,9.24955,9.6074,8.54099
5.1498,9.61696,9.90558,9.33023,9.13651,10.1004,10.384,8.84985,9.23091,10.0031,9.88437,10.0791,9.88288,8.88721,9.24065,8.53378,8.17609,9.59761,9.33277,8.44256,9.15474,8.6197,9.22375,9.5806,8.51716
5.16194,9.59034,9.87816,9.30441,9.11122,10.0724,10.3553,8.82536,9.20536,9.97539,9.85701,10.0512,9.85552,8.86242,9.21487,8.50997,8.15328,9.57084,9.30673,8.41901,9.1292,8.59566,9.19802,9.55387,8.4934
5.17409,9.56379,9.85082,9.27866,9.086,10.0446,10.3266,8.80093,9.17988,9.94778,9.82972,10.0234,9.82824,8.8377,9.18917,8.48623,8.13054,9.54414,9.28077,8.39553,9.10373,8.57168,9.17236,9.52722,8.46971
5.18623,9.53732,9.82355,9.25297,9.06085,10.0168,10.298,8.77657,9.15447,9.92024,9.80251,9.99563,9.80103,8.81305,9.16353,8.46256,8.10786,9.51752,9.25488,8.37211,9.07834,8.54777,9.14678,9.50064,8.44608
5.19838,9.51091,9.79635,9.22735,9.03576,9.98902,10.2695,8.75227,9.12912,9.89278,9.77537,9.96796,9.77389,8.78846,9.13797,8.43895,8.08524,9.49097,9.22907,8.34875,9.05301,8.52392,9.12126,9.47414,8.42252
5.21053,9.48458,9.76922,9.2018,9.01074,9.96136,10.2411,8.72804,9.10384,9.86538,9.7483,9.94035,9.74683,8.76395,9.11248,8.41541,8.06269,9.46449,9.20332,8.32546,9.02776,8.50015,9.09582,9.44771,8.39903
5.22267,9.45831,9.74217,9.17632,8.98579,9.93378,10.2127,8.70387,9.07863,9.83806,9.7213,9.91282,9.71983,8.7395,9.08706,8.39194,8.04019,9.43809,9.17765,8.30224,9.00257,8.47643,9.07044,9.42136,8.3756
5.23482,9.43211,9.71519,9.15091,8.9609,9.90627,10.1844,8.67976,9.05348,9.81082,9.69437,9.88537,9.69291,8.71512,9.06171,8.36853,8.01777,9.41176,9.15204,8.27908,8.97746,8.45279,9.04514,9.39507,8.35223
5.24696,9.40599,9.68827,9.12556,8.93608,9.87883,10.1562,8.65572,9.02841,9.78364,9.66752,9.85798,9.66606,8.69081,9.03643,8.34518,7.9954,9.38551,9.12651,8.25598,8.95242,8.42921,9.01991,9.36887,8.32894
5.25911,9.37993,9.66144,9.10028,8.91133,9.85146,10.1281,8.63174,9.0034,9.75654,9.64073,9.83067,9.63928,8.66656,9.01122,8.3219,7.9731,9.35933,9.10106,8.23295,8.92744,8.40569,8.99475,9.34273,8.3057
5.27126,9.35394,9.63467,9.07507,8.88664,9.82417,10.1,8.60783,8.97845,9.72951,9.61402,9.80344,9.61257,8.64239,8.98609,8.29869,7.95085,9.33322,9.07567,8.20999,8.90254,8.38225,8.96965,9.31667,8.28253
5.2834,9.32803,9.60797,9.04992,8.86201,9.79695,10.072,8.58398,8.95357,9.70255,9.58738,9.77627,9.58593,8.61828,8.96102,8.27554,7.92867,9.30718,9.05035,8.18708,8.87771,8.35886,8.94463,9.29068,8.25943
5.29555,9.30218,9.58135,9.02485,8.83746,9.7698,10.0441,8.56019,8.92876,9.67566,9.56081,9.74918,9.55936,8.59424,8.93602,8.25245,7.90656,9.28122,9.0251,8.16424,8.85294,8.33555,8.91968,9.26476,8.23639
5.30769,9.2764,9.55479,8.99983,8.81296,9.74272,10.0163,8.53647,8.90402,9.64885,9.53431,9.72216,9.53287,8.57026,8.91109,8.22943,7.8845,9.25533,8.99993,8.14147,8.82824,8.31229,8.8948,9.23892,8.21341
5.31984,9.25069,9.52831,8.97489,8.78854,9.71572,9.98851,8.51281,8.87934,9.62211,9.50788,9.69521,9.50644,8.54636,8.88624,8.20647,7.86251,9.22951,8.97482,8.11876,8.80362,8.28911,8.86999,9.21314,8.1905
5.33198,9.22504,9.5019,8.95001,8.76418,9.68879,9.96082,8.48921,8.85472,9.59543,9.48152,9.66833,9.48009,8.52252,8.86145,8.18358,7.84057,9.20376,8.94978,8.09611,8.77906,8.26598,8.84524,9.18744,8.16765
5.34413,9.19947,9.47556,8.9252,8.73988,9.66193,9.93321,8.46568,8.83018,9.56883,9.45524,9.64153,9.45381,8.49874,8.83673,8.16075,7.8187,9.17809,8.92482,8.07353,8.75457,8.24292,8.82057,9.16181,8.14487
5.35628,9.17396,9.44929,8.90046,8.71565,9.63514,9.90567,8.44221,8.8057,9.5423,9.42902,9.6148,9.42759,8.47503,8.81208,8.13799,7.79689,9.15248,8.89992,8.051,8.73015,8.21993,8.79596,9.13626,8.12214
5.36842,9.14853,9.42308,8.87578,8.69148,9.60843,9.8782,8.4188,8.78128,9.51585,9.40288,9.58814,9.40145,8.45139,8.78749,8.11529,7.77514,9.12695,8.87509,8.02854,8.70579,8.197,8.77143,9.11077,8.09949
5.38057,9.12316,9.39695,8.85117,8.66738,9.58178,9.85081,8.39545,8.75693,9.48946,9.3768,9.56155,9.37538,8.42782,8.76298,8.09265,7.75345,9.10149,8.85034,8.00615,8.68151,8.17413,8.74696,9.08535,8.07689
5.39271,9.09786,9.37089,8.82662,8.64334,9.55521,9.82349,8.37217,8.73264,9.46314,9.35079,9.53503,9.34938,8.4043,8.73854,8.07007,7.73182,9.0761,8.82565,7.98381,8.65729,8.15133,8.72256,9.06001,8.05436
5.40486,9.07262,9.3449,8.80214,8.61937,9.52871,9.79624,8.34895,8.70842,9.4369,9.32486,9.50858,9.32344,8.38086,8.71416,8.04756,7.71025,9.05078,8.80103,7.96154,8.63314,8.12859,8.69822,9.03474,8.03189
5.417,9.04746,9.31898,8.77773,8.59546,9.50228,9.76907,8.32579,8.68427,9.41072,9.29899,9.48221,9.29758,8.35748,8.68985,8.02511,7.68874,9.02554,8.77648,7.93933,8.60906,8.10592,8.67396,9.00953,8.00949
5.42915,9.02236,9.29313,8.75338,8.57162,9.47592,9.74197,8.3027,8.66018,9.38461,9.27319,9.4559,9.27179,8.33417,8.66561,8.00272,7.6673,9.00036,8.75199,7.91719,8.58504,8.0833,8.64976,8.9844,7.98714
5.4413,8.99733,9.26735,8.72909,8.54784,9.44963,9.71494,8.27967,8.63615,9.35858,9.24746,9.42967,9.24606,8.31092,8.64143,7.9804,7.64591,8.97525,8.72758,7.8951,8.56109,8.06075,8.62563,8.95934,7.96486
5.45344,8.97237,9.24164,8.70488,8.52412,9.42342,9.68799,8.25669,8.61219,9.33261,9.22181,9.4035,9.22041,8.28773,8.61733,7.95814,7.62458,8.95021,8.70323,7.87308,8.53721,8.03827,8.60157,8.93434,7.94264
5.46559,8.94747,9.21599,8.68072,8.50047,9.39727,9.66111,8.23379,8.58829,9.30672,9.19622,9.37741,9.19482,8.26461,8.59329,7.93594,7.60331,8.92525,8.67895,7.85111,8.5134,8.01584,8.57758,8.90942,7.92049
5.47773,8.92264,9.19042,8.65663,8.47688,9.37119,9.6343,8.21094,8.56446,9.28089,9.17069,9.35139,9.1693,8.24156,8.56932,7.9138,7.5821,8.90035,8.65474,7.82921,8.48965,7.99348,8.55365,8.88457,7.89839
5.48988,8.89788,9.16492,8.63261,8.45336,9.34519,9.60756,8.18815,8.54069,9.25514,9.14524,9.32543,9.14386,8.21857,8.54541,7.89172,7.56095,8.87552,8.6306,7.80737,8.46596,7.97118,8.52979,8.85978,7.87636
5.50202,8.87319,9.13948,8.60865,8.4299,9.31925,9.58089,8.16543,8.51699,9.22945,9.11986,9.29955,9.11848,8.19564,8.52157,7.86971,7.53986,8.85076,8.60652,7.78559,8.44235,7.94895,8.50599,8.83507,7.85439
5.51417,8.84856,9.11411,8.58476,8.4065,9.29338,9.5543,8.14276,8.49335,9.20383,9.09454,9.27374,9.09316,8.17278,8.4978,7.84775,7.51882,8.82607,8.58252,7.76387,8.4188,7.92677,8.48226,8.81042,7.83248
5.52632,8.824,9.08881,8.56093,8.38316,9.26759,9.52778,8.12016,8.46977,9.17829,9.0693,9.24799,9.06792,8.14998,8.4741,7.82586,7.49785,8.80145,8.55857,7.74221,8.39531,7.90466,8.4586,8.78584,7.81063
5.53846,8.7995,9.06358,8.53716,8.35989,9.24186,9.50133,8.09762,8.44626,9.15281,9.04412,9.22232,9.04275,8.12725,8.45046,7.80403,7.47693,8.7769,8.5347,7.72062,8.37189,7.88261,8.43501,8.76134,7.78884
5.55061,8.77507,9.03842,8.51346,8.33668,9.2162,9.47495,8.07514,8.42281,9.1274,9.01901,9.19671,9.01764,8.10457,8.42688,7.78226,7.45607,8.75241,8.51089,7.69908,8.34854,7.86062,8.41148,8.73689,7.76711
5.56275,8.75071,9.01332,8.48983,8.31354,9.19061,9.44864,8.05272,8.39943,9.10206,8.99397,9.17118,8.9926,8.08197,8.40338,7.76055,7.43527,8.728,8.48715,7.6776,8.32525,7.83869,8.38801,8.71252,7.74544
5.5749,8.72641,8.9883,8.46625,8.29045,9.1651,9.42241,8.03036,8.3761,9.07678,8.96899,9.14571,8.96763,8.05942,8.37993,7.7389,7.41453,8.70365,8.46347,7.65618,8.30202,7.81683,8.36461,8.68822,7.72384
5.58704,8.70218,8.96334,8.44275,8.26743,9.13965,9.39624,8.00806,8.35284,9.05158,8.94409,9.12032,8.94273,8.03694,8.35656,7.71731,7.39385,8.67937,8.43986,7.63483,8.27886,7.79502,8.34128,8.66398,7.70229
